Number of all nodes =  379659 
nodes in x-z-plane =  13324 
nodes in y-z-plane =  13324 
nodes in x-y-plane ~  4000 
ma_x0          50 
ma_y0          80 

Nodes along z-axis =  303 
No.           coord. value
 1             0             2,955724 
0.7           301.626       0.0           -1.73083E-4   -0.63528      1.1077        0.40841
0.75          301.452       0.0           -1.72929E-4   -0.43871      1.27893       0.6456
0.8           301.29        0.0           -1.72783E-4   -0.2626       1.36355       0.8392
0.85          301.137       0.0           -1.72619E-4   -0.16445      1.49112       1.01459
0.9           300.994       0.0           -1.72468E-4   -0.12439      1.61164       1.16591
0.95          300.858       0.0           -1.7229E-4    0.10073       1.80225       1.37252
1.            300.728       0.0           -1.72153E-4   8.28901E-2    2.02416       1.50905
1.            300.728       0.0           -1.72153E-4   0.2933        1.9481        1.54259
1.            300.728       0.0           -1.72153E-4   0.40702       2.22504       1.65304
1.00005       300.728       0.0           -1.72153E-4   1.45098       2.54727       2.06355

 144          z =  14,20107                44           x-z-plane
x =           Temp          Pump Light    z-disp        Sxx           Syy           Szz
-0.99995      300.717       0.0           -1.51728E-4   9.02366E-2    1.80017       1.46813
-0.95         300.846       0.0           -1.51732E-4   0.14894       1.9264        1.42861
-0.9          300.982       0.0           -1.51738E-4   -0.21329      1.6292        1.13851
-0.85         301.125       0.0           -1.51716E-4   -0.40092      1.34186       0.89886
-0.8          301.277       0.0           -1.5169E-4    -0.30667      1.35615       0.81971
-0.75         301.44        0.0           -1.51675E-4   -0.63079      1.15586       0.55198
-0.7          301.613       0.0           -1.51644E-4   -0.73008      1.00228       0.35372
-0.65         301.799       0.0           -1.51611E-4   -0.76307      0.89779       0.18006
-0.6          302.          3.07746E-5    -1.51569E-4   -0.96233      0.7008        -8.24912E-2
-0.55         302.219       2.0964E-4     -1.51525E-4   -1.18942      0.50047       -0.36604
-0.5          302.458       1.06475E-3    -1.51471E-4   -1.23791      0.36532       -0.59114
-0.45         302.723       4.62474E-3    -1.51415E-4   -1.37593      0.17743       -0.87751
-0.4          303.017       1.71856E-2    -1.51355E-4   -1.52627      -3.29815E-2   -1.19484
-0.35         303.348       5.46577E-2    -1.51292E-4   -1.61092      -0.2601       -1.52163
-0.3          303.72        0.14884       -1.51226E-4   -1.8921       -0.6665       -1.98992
-0.25         304.134       0.34715       -1.51154E-4   -2.14408      -1.13894      -2.49842
-0.2          304.576       0.69376       -1.51073E-4   -2.36484      -1.58042      -3.00847
-0.15         305.016       1.18831       -1.5099E-4    -2.5874       -2.05838      -3.52839
-0.1          305.403       1.74498       -1.50901E-4   -2.75542      -2.48369      -3.97784
-5.E-2        305.671       2.1972        -1.50809E-4   -2.86947      -2.77602      -4.28884
-2.22045E-16  305.767       2.3726        -1.50714E-4   -2.88057      -2.86413      -4.3868
5.E-2         305.671       2.1972        -1.50614E-4   -2.82842      -2.73281      -4.26285
0.1           305.403       1.74498       -1.5051E-4    -2.70209      -2.43849      -3.94646
0.15          305.017       1.18831       -1.50404E-4   -2.534        -2.01569      -3.49712
0.2           304.576       0.69376       -1.50292E-4   -2.32774      -1.54602      -2.98355
0.25          304.134       0.34715       -1.50178E-4   -2.15778      -1.15679      -2.5035
0.3           303.721       0.14884       -1.50063E-4   -1.91116      -0.70302      -2.0024
0.35          303.348       5.46577E-2    -1.49946E-4   -1.61591      -0.26927      -1.52034
0.4           303.017       1.71856E-2    -1.49825E-4   -1.47527      -3.74324E-2   -1.17428
0.45          302.723       4.62474E-3    -1.49702E-4   -1.288        0.21592       -0.83613
0.5           302.458       1.06475E-3    -1.49577E-4   -1.15853      0.44378       -0.54228
0.55          302.219       2.0964E-4     -1.49453E-4   -1.11776      0.59162       -0.3164
0.6           302.          3.07746E-5    -1.49322E-4   -0.94862      0.79353       -5.1131E-2
0.65          301.799       0.0           -1.49192E-4   -0.81815      0.932         0.171
0.7           301.613       0.0           -1.49052E-4   -0.63999      1.10119       0.40541
0.75          301.44        0.0           -1.48899E-4   -0.44329      1.2664        0.63165
0.8           301.277       0.0           -1.48756E-4   -0.25176      1.35919       0.83083
0.85          301.125       0.0           -1.48579E-4   -0.1521       1.45207       1.00653
0.9           300.982       0.0           -1.48416E-4   -0.11151      1.60125       1.16201
0.95          300.846       0.0           -1.48247E-4   8.54071E-2    1.79851       1.36552
1.            300.717       0.0           -1.48096E-4   9.75961E-2    2.09121       1.59604
1.            300.717       0.0           -1.48096E-4   0.30173       1.98864       1.61029
1.            300.717       0.0           -1.48096E-4   0.45265       2.32574       1.78987
1.00005       300.717       0.0           -1.48096E-4   1.93605       3.24868       2.53169

 145          z =  14,30093                44           x-z-plane
x =           Temp          Pump Light    z-disp        Sxx           Syy           Szz
-0.99995      300.706       0.0           -1.27728E-4   0.12365       1.83579       1.4547
-0.95         300.834       0.0           -1.27716E-4   0.14245       1.92448       1.40415
-0.9          300.97        0.0           -1.27708E-4   -0.22446      1.60611       1.10649
-0.85         301.113       0.0           -1.27702E-4   -0.40162      1.3717        0.87895
-0.8          301.265       0.0           -1.27676E-4   -0.29046      1.35951       0.80772
-0.75         301.427       0.0           -1.27652E-4   -0.61263      1.16956       0.53932
-0.7          301.6         0.0           -1.2762E-4    -0.72264      1.01336       0.33836
-0.65         301.786       0.0           -1.27586E-4   -0.76506      0.90574       0.16653
-0.6          301.987       3.07287E-5    -1.27543E-4   -0.96184      0.70175       -9.71182E-2
-0.55         302.205       2.09327E-4    -1.27496E-4   -1.18206      0.50123       -0.37819
-0.5          302.444       1.06316E-3    -1.27448E-4   -1.22305      0.36774       -0.60065
-0.45         302.708       4.61783E-3    -1.27397E-4   -1.35861      0.17941       -0.88404
-0.4          303.002       1.71599E-2    -1.27338E-4   -1.51433      -2.94648E-2   -1.19996
-0.35         303.333       5.45759E-2    -1.27275E-4   -1.60742      -0.26235      -1.5302
-0.3          303.704       0.14862       -1.27207E-4   -1.8935       -0.67146      -1.99997
-0.25         304.117       0.34663       -1.27134E-4   -2.14707      -1.14427      -2.50855
-0.2          304.559       0.69272       -1.27052E-4   -2.3688       -1.58603      -3.01804
-0.15         304.998       1.18654       -1.26968E-4   -2.5921       -2.06286      -3.53723
-0.1          305.384       1.74237       -1.26878E-4   -2.75763      -2.48768      -3.98571
-5.E-2        305.652       2.19391       -1.26786E-4   -2.87161      -2.77745      -4.29552
-2.22045E-16  305.748       2.36905       -1.2669E-4    -2.88324      -2.86834      -4.39325
5.E-2         305.652       2.19391       -1.2659E-4    -2.83075      -2.73612      -4.26847
0.1           305.384       1.74237       -1.26485E-4   -2.70309      -2.44207      -3.95297
0.15          304.999       1.18654       -1.26379E-4   -2.53576      -2.01857      -3.50337
0.2           304.559       0.69272       -1.26266E-4   -2.32874      -1.55114      -2.99036
0.25          304.117       0.34663       -1.26152E-4   -2.15527      -1.16228      -2.51029
0.3           303.705       0.14862       -1.26037E-4   -1.91748      -0.71116      -2.01185
0.35          303.333       5.45759E-2    -1.25919E-4   -1.62105      -0.2769       -1.5297
0.4           303.002       1.71599E-2    -1.25797E-4   -1.46542      -3.99353E-2   -1.17955
0.45          302.708       4.61783E-3    -1.25676E-4   -1.27928      0.21707       -0.83876
0.5           302.444       1.06316E-3    -1.25554E-4   -1.15536      0.44173       -0.54952
0.55          302.205       2.09327E-4    -1.25435E-4   -1.11507      0.59109       -0.32682
0.6           301.987       3.07287E-5    -1.25301E-4   -0.94946      0.79211       -6.25373E-2
0.65          301.786       0.0           -1.25164E-4   -0.81951      0.93099       0.16205
0.7           301.6         0.0           -1.25023E-4   -0.63881      1.09883       0.39796
0.75          301.427       0.0           -1.24873E-4   -0.44752      1.25902       0.6263
0.8           301.265       0.0           -1.24727E-4   -0.2616       1.34634       0.82335
0.85          301.113       0.0           -1.24554E-4   -0.16556      1.46358       0.9872
0.9           300.97        0.0           -1.24408E-4   -0.12216      1.57673       1.13592
0.95          300.834       0.0           -1.2423E-4    0.12206       1.79975       1.38564
1.            300.705       0.0           -1.24003E-4   0.10803       2.05965       1.55602
1.            300.705       0.0           -1.24003E-4   0.33861       1.97128       1.61381
1.            300.705       0.0           -1.24003E-4   0.46123       2.30409       1.74149
1.00005       300.705       0.0           -1.24003E-4   1.74415       2.58674       2.1795

 146          z =  14,4008   44           x-z-plane
x =           Temp          Pump Light    z-disp        Sxx           Syy           Szz
-0.99995      300.694       0.0           -1.03745E-4   7.13201E-2    1.76724       1.41579
-0.95         300.822       0.0           -1.03756E-4   0.12513       1.93259       1.38272
-0.9          300.958       0.0           -1.03733E-4   -0.23302      1.60879       1.09628
-0.85         301.101       0.0           -1.03714E-4   -0.39594      1.33367       0.86103
-0.8          301.253       0.0           -1.03684E-4   -0.27879      1.35853       0.79235
-0.75         301.414       0.0           -1.03665E-4   -0.61252      1.16524       0.52395
-0.7          301.587       0.0           -1.03639E-4   -0.72993      1.00207       0.31622
-0.65         301.773       0.0           -1.03603E-4   -0.76721      0.88968       0.13787
-0.6          301.973       3.06828E-5    -1.03561E-4   -0.97033      0.68637       -0.1211
-0.55         302.191       2.09015E-4    -1.03516E-4   -1.19622      0.48346       -0.39994
-0.5          302.43        1.06157E-3    -1.03465E-4   -1.24574      0.34282       -0.62407
-0.45         302.694       4.61093E-3    -1.03409E-4   -1.38535      0.1579        -0.90634
-0.4          302.987       1.71343E-2    -1.03348E-4   -1.53538      -4.6721E-2    -1.21947
-0.35         303.317       5.44943E-2    -1.03284E-4   -1.62008      -0.27418      -1.54535
-0.3          303.688       0.14839       -1.03215E-4   -1.90012      -0.67977      -2.01184
-0.25         304.1         0.34611       -1.03142E-4   -2.15181      -1.15048      -2.51823
-0.2          304.541       0.69169       -1.03059E-4   -2.37363      -1.59042      -3.02701
-0.15         304.981       1.18476       -1.02974E-4   -2.59426      -2.06771      -3.54551
-0.1          305.365       1.73976       -1.02883E-4   -2.75935      -2.48995      -3.99276
-5.E-2        305.633       2.19063       -1.02791E-4   -2.87469      -2.78099      -4.30233
-2.22045E-16  305.729       2.3655        -1.02693E-4   -2.88551      -2.87041      -4.39867
5.E-2         305.633       2.19063       -1.02591E-4   -2.83202      -2.73978      -4.27546
0.1           305.366       1.73976       -1.02486E-4   -2.7055       -2.44466      -3.95993
0.15          304.981       1.18476       -1.0238E-4    -2.53801      -2.02374      -3.51107
0.2           304.542       0.69169       -1.02267E-4   -2.32774      -1.55716      -2.99845
0.25          304.101       0.34611       -1.02152E-4   -2.16376      -1.17138      -2.52142
0.3           303.688       0.14839       -1.02037E-4   -1.92815      -0.72154      -2.02427
0.35          303.317       5.44943E-2    -1.01918E-4   -1.62578      -0.28784      -1.54233
0.4           302.987       1.71343E-2    -1.01798E-4   -1.47902      -5.3699E-2    -1.19504
0.45          302.694       4.61093E-3    -1.01676E-4   -1.29746      0.19915       -0.85786
0.5           302.43        1.06157E-3    -1.01553E-4   -1.17243      0.42272       -0.56751
0.55          302.191       2.09015E-4    -1.01432E-4   -1.13405      0.56819       -0.34138
0.6           301.973       3.06828E-5    -1.013E-4     -0.97422      0.7636        -7.95713E-2
0.65          301.773       0.0           -1.01168E-4   -0.83818      0.90618       0.14198
0.7           301.587       0.0           -1.0103E-4    -0.65837      1.08289       0.37656
0.75          301.414       0.0           -1.0088E-4    -0.46248      1.24871       0.60399
0.8           301.253       0.0           -1.00736E-4   -0.25982      1.35274       0.80829
